filtrada[129], -10494,
filtrada[130], -8854,
filtrada[131], -6554,
filtrada[132], -3847,
filtrada[133], -1014,
filtrada[134], 1680,
filtrada[135], 4041,
filtrada[136], 5964,
filtrada[137], 7436,
filtrada[138], 8510,
filtrada[139], 9265,
filtrada[140], 9768,
filtrada[141], 10034,
filtrada[142], 10020,
filtrada[143], 9628,
filtrada[144], 8744,
filtrada[145], 7275,
filtrada[146], 5195,
filtrada[147], 2573,
filtrada[148], -417,
filtrada[149], -3519,
filtrada[150], -6434,
filtrada[151], -8874,
filtrada[152], -10616,
filtrada[153], -11538,
filtrada[154], -11636,
filtrada[155], -11012,
filtrada[156], -9839,
filtrada[157], -8314,
filtrada[158], -6609,
filtrada[159], -4841,
filtrada[160], -3055,
filtrada[161], -1237,
filtrada[162], 657,
filtrada[163], 2654,
filtrada[164], 4734,
filtrada[165], 6804,
filtrada[166], 8696,
filtrada[167], 10197,
filtrada[168], 11086,
filtrada[169], 11188,
filtrada[170], 10419,
filtrada[171], 8810,
filtrada[172], 6509,
filtrada[173], 3759,
filtrada[174], 845,
filtrada[175], -1952,
filtrada[176], -4411,
filtrada[177], -6396,
filtrada[178], -7871,
filtrada[179], -8880,
filtrada[180], -9507,
filtrada[181], -9839,
filtrada[182], -9924,
filtrada[183], -9750,
filtrada[184], -9250,
filtrada[185], -8322,
filtrada[186], -6873,
filtrada[187], -4860,
filtrada[188], -2327,
filtrada[189], 581,
filtrada[190], 3632,
filtrada[191], 6536,
filtrada[192], 9001,
filtrada[193], 10788,
filtrada[194], 11747,
filtrada[195], 11851,
filtrada[196], 11183,
filtrada[197], 9911,
filtrada[198], 8244,
filtrada[199], 6378,
filtrada[200], 4463,
filtrada[201], 2573,
filtrada[202], 718,
filtrada[203], -1139,
filtrada[204], -3035,
filtrada[205], -4973,
filtrada[206], -6891,
filtrada[207], -8652,
filtrada[208], -10065,
filtrada[209], -10919,
filtrada[210], -11032,
filtrada[211], -10302,
filtrada[212], -8732,
filtrada[213], -6448,
filtrada[214], -3675,
filtrada[215], -698,
filtrada[216], 2190,
filtrada[217], 4743,
filtrada[218], 6798,
filtrada[219], 8291,
filtrada[220], 9251,
filtrada[221], 9765,
filtrada[222], 9935,
filtrada[223], 9838,
filtrada[224], 9496,
filtrada[225], 8871,
filtrada[226], 7882,
filtrada[227], 6439,
filtrada[228], 4487,
filtrada[229], 2047,
filtrada[230], -767,
filtrada[231], -3747,
filtrada[232], -6619,
filtrada[233], -9094,
filtrada[234], -10916,
filtrada[235], -11915,
filtrada[236], -12036,
filtrada[237], -11340,
filtrada[238], -9988,
filtrada[239], -8194,
filtrada[240], -6176,
filtrada[241], -4111,
filtrada[242], -2108,
filtrada[243], -200,
filtrada[244], 1636,
filtrada[245], 3443,
filtrada[246], 5242,
filtrada[247], 7001,
filtrada[248], 8617,
filtrada[249], 9924,
filtrada[250], 10725,
filtrada[251], 10837,
filtrada[252], 10141,
filtrada[253], 8618,
filtrada[254], 6366,
filtrada[255], 3590,
