entrada[135], -7951,
entrada[136], -11580,
entrada[137], -14756,
entrada[138], -16138,
entrada[139], -14888,
entrada[140], -10929,
entrada[141], -4994,
entrada[142], 1553,
entrada[143], 7089,
entrada[144], 10154,
entrada[145], 9866,
entrada[146], 6159,
entrada[147], -186,
entrada[148], -7743,
entrada[149], -14811,
entrada[150], -19865,
entrada[151], -21946,
entrada[152], -20899,
entrada[153], -17386,
entrada[154], -12678,
entrada[155], -8279,
entrada[156], -5492,
entrada[157], -5042,
entrada[158], -6874,
entrada[159], -10163,
entrada[160], -13554,
entrada[161], -15546,
entrada[162], -14928,
entrada[163], -11140,
entrada[164], -4454,
entrada[165], 4070,
entrada[166], 12849,
entrada[167], 20178,
entrada[168], 24681,
entrada[169], 25662,
entrada[170], 23282,
entrada[171], 18499,
entrada[172], 12796,
entrada[173], 7775,
entrada[174], 4716,
entrada[175], 4238,
entrada[176], 6150,
entrada[177], 9522,
entrada[178], 12975,
entrada[179], 15086,
entrada[180], 14814,
entrada[181], 11817,
entrada[182], 6565,
entrada[183], 239,
entrada[184], -5584,
entrada[185], -9360,
entrada[186], -9997,
entrada[187], -7164,
entrada[188], -1392,
entrada[189], 6054,
entrada[190], 13512,
entrada[191], 19344,
entrada[192], 22374,
entrada[193], 22176,
entrada[194], 19166,
entrada[195], 14464,
entrada[196], 9554,
entrada[197], 5861,
entrada[198], 4344,
entrada[199], 5222,
entrada[200], 7917,
entrada[201], 11220,
entrada[202], 13640,
entrada[203], 13837,
entrada[204], 11018,
entrada[205], 5182,
entrada[206], -2843,
entrada[207], -11608,
entrada[208], -19404,
entrada[209], -24711,
entrada[210], -26596,
entrada[211], -24952,
entrada[212], -20513,
entrada[213], -14648,
entrada[214], -8983,
entrada[215], -4957,
entrada[216], -3441,
entrada[217], -4515,
entrada[218], -7473,
entrada[219], -11039,
entrada[220], -13758,
entrada[221], -14419,
entrada[222], -12424,
entrada[223], -7974,
entrada[224], -2035,
entrada[225], 3914,
entrada[226], 8283,
entrada[227], 9806,
entrada[228], 7898,
entrada[229], 2825,
entrada[230], -4346,
entrada[231], -12030,
entrada[232], -18528,
entrada[233], -22474,
entrada[234], -23180,
entrada[235], -20802,
entrada[236], -16270,
entrada[237], -11005,
entrada[238], -6512,
entrada[239], -3952,
entrada[240], -3812,
entrada[241], -5779,
entrada[242], -8828,
entrada[243], -11524,
entrada[244], -12442,
entrada[245], -10579,
entrada[246], -5671,
entrada[247], 1713,
entrada[248], 10294,
entrada[249], 18403,
entrada[250], 24423,
entrada[251], 27205,
entrada[252], 26377,
entrada[253], 22426,
entrada[254], 16568,
entrada[255], 10405,
