filtrada[112], 7946,
filtrada[113], 6118,
filtrada[114], 4033,
filtrada[115], 1783,
filtrada[116], -536,
filtrada[117], -2822,
filtrada[118], -4963,
filtrada[119], -6844,
filtrada[120], -8351,
filtrada[121], -9381,
filtrada[122], -9854,
filtrada[123], -9724,
filtrada[124], -8989,
filtrada[125], -7691,
filtrada[126], -5913,
filtrada[127], -3774,
filtrada[128], -1413,
filtrada[129], 1024,
filtrada[130], 3397,
filtrada[131], 5581,
filtrada[132], 7477,
filtrada[133], 9003,
filtrada[134], 10101,
filtrada[135], 10729,
filtrada[136], 10859,
filtrada[137], 10477,
filtrada[138], 9581,
filtrada[139], 8194,
filtrada[140], 6360,
filtrada[141], 4155,
filtrada[142], 1686,
filtrada[143], -913,
filtrada[144], -3491,
filtrada[145], -5891,
filtrada[146], -7964,
filtrada[147], -9587,
filtrada[148], -10672,
filtrada[149], -11172,
filtrada[150], -11083,
filtrada[151], -10435,
filtrada[152], -9291,
filtrada[153], -7729,
filtrada[154], -5838,
filtrada[155], -3713,
filtrada[156], -1447,
filtrada[157], 863,
filtrada[158], 3114,
filtrada[159], 5203,
filtrada[160], 7021,
filtrada[161], 8460,
filtrada[162], 9425,
filtrada[163], 9837,
filtrada[164], 9655,
filtrada[165], 8872,
filtrada[166], 7530,
filtrada[167], 5712,
filtrada[168], 3536,
filtrada[169], 1142,
filtrada[170], -1317,
filtrada[171], -3698,
filtrada[172], -5871,
filtrada[173], -7732,
filtrada[174], -9202,
filtrada[175], -10225,
filtrada[176], -10765,
filtrada[177], -10804,
filtrada[178], -10334,
filtrada[179], -9364,
filtrada[180], -7921,
filtrada[181], -6052,
filtrada[182], -3832,
filtrada[183], -1364,
filtrada[184], 1221,
filtrada[185], 3777,
filtrada[186], 6148,
filtrada[187], 8188,
filtrada[188], 9772,
filtrada[189], 10809,
filtrada[190], 11251,
filtrada[191], 11094,
filtrada[192], 10371,
filtrada[193], 9148,
filtrada[194], 7512,
filtrada[195], 5559,
filtrada[196], 3391,
filtrada[197], 1108,
filtrada[198], -1192,
filtrada[199], -3410,
filtrada[200], -5445,
filtrada[201], -7196,
filtrada[202], -8565,
filtrada[203], -9459,
filtrada[204], -9809,
filtrada[205], -9571,
filtrada[206], -8741,
filtrada[207], -7359,
filtrada[208], -5504,
filtrada[209], -3295,
filtrada[210], -875,
filtrada[211], 1603,
filtrada[212], 3990,
filtrada[213], 6151,
filtrada[214], 7980,
filtrada[215], 9396,
filtrada[216], 10345,
filtrada[217], 10799,
filtrada[218], 10745,
filtrada[219], 10186,
filtrada[220], 9141,
filtrada[221], 7639,
filtrada[222], 5734,
filtrada[223], 3499,
filtrada[224], 1036,
filtrada[225], -1532,
filtrada[226], -4060,
filtrada[227], -6398,
filtrada[228], -8401,
filtrada[229], -9942,
filtrada[230], -10931,
filtrada[231], -11317,
filtrada[232], -11094,
filtrada[233], -10299,
filtrada[234], -9001,
filtrada[235], -7294,
filtrada[236], -5280,
filtrada[237], -3070,
filtrada[238], -768,
filtrada[239], 1523,
filtrada[240], 3707,
filtrada[241], 5688,
filtrada[242], 7371,
filtrada[243], 8664,
filtrada[244], 9485,
filtrada[245], 9768,
filtrada[246], 9473,
filtrada[247], 8597,
filtrada[248], 7175,
filtrada[249], 5288,
filtrada[250], 3052,
filtrada[251], 610,
filtrada[252], -1883,
filtrada[253], -4272,
filtrada[254], -6422,
filtrada[255], -8219,
