filtrada[190], -2751,
filtrada[191], -6517,
filtrada[192], -8477,
filtrada[193], -8091,
filtrada[194], -5466,
filtrada[195], -1330,
filtrada[196], 3173,
filtrada[197], 6795,
filtrada[198], 8535,
filtrada[199], 7910,
filtrada[200], 5092,
filtrada[201], 862,
filtrada[202], -3612,
filtrada[203], -7090,
filtrada[204], -8609,
filtrada[205], -7750,
filtrada[206], -4748,
filtrada[207], -432,
filtrada[208], 4006,
filtrada[209], 7338,
filtrada[210], 8645,
filtrada[211], 7567,
filtrada[212], 4402,
filtrada[213], 27,
filtrada[214], -4347,
filtrada[215], -7511,
filtrada[216], -8590,
filtrada[217], -7286,
filtrada[218], -3959,
filtrada[219], 466,
filtrada[220], 4769,
filtrada[221], 7754,
filtrada[222], 8597,
filtrada[223], 7062,
filtrada[224], 3571,
filtrada[225], -908,
filtrada[226], -5141,
filtrada[227], -7956,
filtrada[228], -8574,
filtrada[229], -6826,
filtrada[230], -3194,
filtrada[231], 1317,
filtrada[232], 5460,
filtrada[233], 8090,
filtrada[234], 8481,
filtrada[235], 6525,
filtrada[236], 2766,
filtrada[237], -1758,
filtrada[238], -5793,
filtrada[239], -8221,
filtrada[240], -8372,
filtrada[241], -6203,
filtrada[242], -2313,
filtrada[243], 2220,
filtrada[244], 6143,
filtrada[245], 8370,
filtrada[246], 8283,
filtrada[247], 5907,
filtrada[248], 1894,
filtrada[249], -2643,
filtrada[250], -6453,
filtrada[251], -8482,
filtrada[252], -8171,
filtrada[253], -5607,
filtrada[254], -1500,
filtrada[255], 3014,
